Country Name,Series Name,Series Code,2017 [YR2017],2018 [YR2018]
Ethiopia,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.277085187511779,..
Ethiopia,"Armed forces personnel, total",MS.MIL.TOTL.P1,138000,..
Ethiopia,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.666369217322697,0.639015250979108
Ethiopia,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..
Ethiopia,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,11.232503563404,10.8174753935638
Ethiopia,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..
Ethiopia,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,11.6095347175668,14.3468128651718
Ethiopia,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..
Ethiopia,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..
Ethiopia,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..
Ethiopia,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..
Ethiopia,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..
Ethiopia,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..
Ethiopia,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..
Ethiopia,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..
Ethiopia,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..
Ethiopia,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..
Ethiopia,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..
Ethiopia,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..
Ethiopia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.11999988555908,2.07500004768372
Ethiopia,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Ethiopia,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..
Ethiopia,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,..,..
Ethiopia,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,..,..
Ethiopia,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.872,66.24
Ethiopia,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,63.997,64.35
Ethiopia,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,67.784,68.165
Faroe Islands,Military expenditure (current USD),MS.MIL.XPND.CD,..,..
Faroe Islands,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..
Faroe Islands,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..
Faroe Islands,"Armed forces personnel, total",MS.MIL.TOTL.P1,..,..
Faroe Islands,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..
Faroe Islands,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..
Faroe Islands,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..
Faroe Islands,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..
Faroe Islands,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,..,..
Faroe Islands,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..
Faroe Islands,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..
Faroe Islands,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..
Faroe Islands,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..
Faroe Islands,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..
Faroe Islands,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..
Faroe Islands,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..
Faroe Islands,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..
Faroe Islands,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..
Faroe Islands,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..
Faroe Islands,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..
Faroe Islands,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..
Faroe Islands,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..
Faroe Islands,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Faroe Islands,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..
Faroe Islands,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,..,..
Faroe Islands,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,..,..
Faroe Islands,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.2975609756098,82.5487804878049
Faroe Islands,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,80.2,80.5
Faroe Islands,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,84.5,84.7
Fiji,Military expenditure (current USD),MS.MIL.XPND.CD,75276555.0115658,83136888.7991532
Fiji,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..
Fiji,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.11867459434063,..
Fiji,"Armed forces personnel, total",MS.MIL.TOTL.P1,4000,..
Fiji,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.54313704307805,1.64698362081906
Fiji,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..
Fiji,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,25.2417239384039,28.2514016500584
Fiji,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,5.16891002655029,..
Fiji,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,110.801000297176,96.7515794295665
Fiji,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..
Fiji,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..
Fiji,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..
Fiji,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..
Fiji,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,87.3066177368164,..
Fiji,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..
Fiji,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..
Fiji,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,5.16891002655029,..
Fiji,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,44.5563583374023,..
Fiji,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,1.07687997817993,..
Fiji,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.0746200010180473,..
Fiji,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..
Fiji,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.23699998855591,4.15799999237061
Fiji,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Fiji,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..
Fiji,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,..,..
Fiji,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,..,..
Fiji,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.252,67.341
Fiji,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,65.594,65.641
Fiji,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,69.043,69.178
Finland,Military expenditure (current USD),MS.MIL.XPND.CD,3431090216.95364,3756949116.5327
Finland,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..
Finland,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.922732247092932,..
Finland,"Armed forces personnel, total",MS.MIL.TOTL.P1,25000,..
Finland,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.36567850731071,1.37141527643734
Finland,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..
Finland,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,37.9501250808315,37.3235544852951
Finland,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,24.3361492156982,..
Finland,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,..,..
Finland,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,90.9797210693359,..
Finland,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,94.1657409667969,..
Finland,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,89.3897399902344,..
Finland,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,88.3370132446289,..
Finland,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..
Finland,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,36.2037696838379,..
Finland,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..
Finland,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,35.2476501464844,..
Finland,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,75.5235595703125,..
Finland,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,11.9063501358032,..
Finland,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,1.14365994930267,..
Finland,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..
Finland,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.64000034332275,7.36100006103516
Finland,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.64019966125488,7.36119985580444
Finland,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..
Finland,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,..,..
Finland,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,..,..
Finland,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.6317073170732,81.7341463414634
Finland,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,78.9,79.1
Finland,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,84.5,84.5
France,Military expenditure (current USD),MS.MIL.XPND.CD,49195662250.3198,51409812838.5917
France,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..
France,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.01533063266409,..
France,"Armed forces personnel, total",MS.MIL.TOTL.P1,307000,..
France,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.91045413294624,1.85101019218304
France,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..
France,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,47.5222027109029,46.9696745057689
France,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,18.0016708374023,..
France,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,..,..
France,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,92.3666305541992,..
France,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,91.8386611938477,..
France,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,92.0089797973633,..
France,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,93.4001770019531,..
France,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,84.2147979736328,..
France,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,30.2273502349854,..
France,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,97.5684661865234,..
France,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,30.1307907104492,..
France,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,70.0754928588867,..
France,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,9.49569988250732,..
France,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.836380004882813,..
France,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..
France,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.39700031280518,9.05900001525879
France,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.40489959716797,9.01650047302246
France,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..
France,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,..,..
France,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,..,..
France,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.5756097560976,82.7243902439024
France,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,79.6,79.7
France,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,85.7,85.9
French Polynesia,Military expenditure (current USD),MS.MIL.XPND.CD,..,..
French Polynesia,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..
French Polynesia,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..
French Polynesia,"Armed forces personnel, total",MS.MIL.TOTL.P1,..,..
French Polynesia,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..
French Polynesia,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..
French Polynesia,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..
French Polynesia,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..
French Polynesia,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,..,..
French Polynesia,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..
French Polynesia,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..
French Polynesia,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..
French Polynesia,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..
French Polynesia,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..
French Polynesia,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..
French Polynesia,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..
French Polynesia,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..
French Polynesia,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..
French Polynesia,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..
French Polynesia,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..
French Polynesia,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..
French Polynesia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.7740001678467,12.3140001296997
French Polynesia,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
French Polynesia,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..
French Polynesia,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,..,..
French Polynesia,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,..,..
French Polynesia,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.251,77.462
French Polynesia,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.171,75.401
French Polynesia,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.539,79.725
Gabon,Military expenditure (current USD),MS.MIL.XPND.CD,267430770.80282,261217395.059596
Gabon,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..
Gabon,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.02665037714735,..
Gabon,"Armed forces personnel, total",MS.MIL.TOTL.P1,7000,..
Gabon,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.81048946881181,1.54871171908121
Gabon,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..
Gabon,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,15.6674947805283,13.7017325838068
Gabon,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..
Gabon,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,14.8485572903215,19.5234330308488
Gabon,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..
Gabon,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..
Gabon,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..
Gabon,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..
Gabon,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..
Gabon,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..
Gabon,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..
Gabon,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..
Gabon,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..
Gabon,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..
Gabon,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..
Gabon,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..
Gabon,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.9820003509521,19.806999206543
Gabon,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..
Gabon,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..
Gabon,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,..,..
Gabon,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,..,..
Gabon,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.839,66.187
Gabon,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,63.879,64.152
Gabon,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,67.883,68.323
"Gambia, The",Military expenditure (current USD),MS.MIL.XPND.CD,..,11487224.9434107
"Gambia, The","Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..
"Gambia, The",Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.137137152237324,..
"Gambia, The","Armed forces personnel, total",MS.MIL.TOTL.P1,1000,..
"Gambia, The",Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,0.710232461194007
"Gambia, The","Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..
"Gambia, The",Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..
"Gambia, The","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..
"Gambia, The",Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,25.4331758454241,27.5428744019574
"Gambia, The","Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..
"Gambia, The","Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..
"Gambia, The","Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..
"Gambia, The","Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..
"Gambia, The","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,..,..
"Gambia, The","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,..,..
"Gambia, The","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,..,..
"Gambia, The","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,..,..
"Gambia, The","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..,..
"Gambia, The","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,..,..
"Gambia, The","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,..,..
"Gambia, The",Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..
"Gambia, The","Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.13599967956543,9.02700042724609
"Gambia, The","Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,10.1648998260498
"Gambia, The","Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..
"Gambia, The","Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,..,..
"Gambia, The","Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,..,..
"Gambia, The","Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.44,61.735
"Gambia, The","Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,60.088,60.362
"Gambia, The","Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,62.84,63.151
Georgia,Military expenditure (current USD),MS.MIL.XPND.CD,312217293.287761,327440140.897528
Georgia,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..
Georgia,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1.26763042332518,..
Georgia,"Armed forces personnel, total",MS.MIL.TOTL.P1,26000,..
Georgia,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.06253568333104,2.01984268293955
Georgia,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..
Georgia,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,22.9924733082117,21.3987183684085
Georgia,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,34.0182189941406,..
Georgia,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,18.5020518086449,18.9855195641062
Georgia,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..
Georgia,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..
Georgia,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,..,..
Georgia,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,..,..
Georgia,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,97.5211715698242,..
Georgia,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,59.2362289428711,..
Georgia,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,99.3067169189453,..
Georgia,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,34.0637588500977,..
Georgia,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,92.4962997436523,..
Georgia,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,27.1470394134521,..
Georgia,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.512000024318695,..
Georgia,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..
Georgia,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.9390001296997,13.7849998474121
Georgia,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.9388999938965,12.6669998168945
Georgia,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..
Georgia,"Suicide mortality rate, female (per 100,000 female population)",SH.STA.SUIC.FE.P5,..,..
Georgia,"Suicide mortality rate, male (per 100,000 male population)",SH.STA.SUIC.MA.P5,..,..
